algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
SingleFlow, 1000,100,10,12,2,2,5,32,7653,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,12362,744,12000,16.129032258064516,0.5040322580645161
Seq, 1000,100,10,12,2,2,5,31,5,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,21,10015,12000,1.1982026959560659,0.03865169986955051
SingleFlow, 1000,100,10,12,2,2,5,31,8736,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,9647,744,12000,16.129032258064516,0.5202913631633714
Seq, 1000,100,10,12,2,2,5,35,4,12000,12000,1.0,0.02857142857142857
Greedy, 1000,100,10,12,2,2,5,35,17,9820,12000,1.2219959266802445,0.03491416933372127
SingleFlow, 1000,100,10,12,2,2,5,35,9661,1000,12000,12.0,0.34285714285714286
CliqueFlow, 1000,100,10,12,2,2,5,35,7862,740,12000,16.216216216216218,0.46332046332046334
Seq, 1000,100,10,12,2,2,5,29,4,12000,12000,1.0,0.034482758620689655
Greedy, 1000,100,10,12,2,2,5,29,14,10520,12000,1.1406844106463878,0.03933394519470303
SingleFlow, 1000,100,10,12,2,2,5,29,7604,1000,12000,12.0,0.41379310344827586
CliqueFlow, 1000,100,10,12,2,2,5,29,8581,799,12000,15.018773466833542,0.5178887402356394
Seq, 1000,100,10,12,2,2,5,26,4,12000,12000,1.0,0.038461538461538464
Greedy, 1000,100,10,12,2,2,5,26,21,10832,12000,1.1078286558345642,0.04260879445517555
SingleFlow, 1000,100,10,12,2,2,5,26,8066,1000,12000,12.0,0.46153846153846156
CliqueFlow, 1000,100,10,12,2,2,5,26,10558,975,12000,12.307692307692308,0.4733727810650888
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,17,10039,12000,1.1953381810937345,0.039844606036457814
SingleFlow, 1000,100,10,12,2,2,5,30,7865,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,8148,742,12000,16.172506738544474,0.5390835579514824
Seq, 1000,100,10,12,2,2,5,29,4,12000,12000,1.0,0.034482758620689655
Greedy, 1000,100,10,12,2,2,5,29,18,10289,12000,1.166294100495675,0.04021703794812673
SingleFlow, 1000,100,10,12,2,2,5,29,7210,1000,12000,12.0,0.41379310344827586
CliqueFlow, 1000,100,10,12,2,2,5,29,8376,809,12000,14.833127317676144,0.5114871488853843
Seq, 1000,100,10,12,2,2,5,28,3,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,15,10551,12000,1.1373329542223487,0.0406190340793696
SingleFlow, 1000,100,10,12,2,2,5,28,7366,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,8940,822,12000,14.598540145985401,0.5213764337851929
Seq, 1000,100,10,12,2,2,5,34,4,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,15,9635,12000,1.2454592631032693,0.03663115479715498
SingleFlow, 1000,100,10,12,2,2,5,34,7443,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,9382,745,12000,16.107382550335572,0.4737465455981051
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,18,10633,12000,1.1285620238878962,0.04030578656742486
SingleFlow, 1000,100,10,12,2,2,5,28,10416,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,9652,941,12000,12.75239107332625,0.45544253833308035
Seq, 1000,100,10,12,2,2,5,32,4,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,20,9675,12000,1.2403100775193798,0.03875968992248062
SingleFlow, 1000,100,10,12,2,2,5,32,7542,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,8197,741,12000,16.194331983805668,0.5060728744939271
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,16,9982,12000,1.2021638950110198,0.03877948048422645
SingleFlow, 1000,100,10,12,2,2,5,31,7473,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8692,753,12000,15.936254980079681,0.5140727412928929
Seq, 1000,100,10,12,2,2,5,31,7,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,17,9948,12000,1.2062726176115801,0.0389120199229542
SingleFlow, 1000,100,10,12,2,2,5,31,8421,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,10169,745,12000,16.107382550335572,0.5195929854946959
Seq, 1000,100,10,12,2,2,5,33,11,12000,12000,1.0,0.030303030303030304
Greedy, 1000,100,10,12,2,2,5,33,20,9801,12000,1.2243648607284972,0.037101965476621125
SingleFlow, 1000,100,10,12,2,2,5,33,8917,1000,12000,12.0,0.36363636363636365
CliqueFlow, 1000,100,10,12,2,2,5,33,8423,741,12000,16.194331983805668,0.490737332842596
Seq, 1000,100,10,12,2,2,5,27,4,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,17,10847,12000,1.1062966718908454,0.04097395081077205
SingleFlow, 1000,100,10,12,2,2,5,27,8282,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,10519,944,12000,12.711864406779661,0.4708097928436911
Seq, 1000,100,10,12,2,2,5,32,3,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,13,9929,12000,1.2085809245644072,0.037768153892637726
SingleFlow, 1000,100,10,12,2,2,5,32,7502,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,8492,739,12000,16.23815967523681,0.5074424898511503
Seq, 1000,100,10,12,2,2,5,33,3,12000,12000,1.0,0.030303030303030304
Greedy, 1000,100,10,12,2,2,5,33,14,9675,12000,1.2403100775193798,0.03758515386422363
SingleFlow, 1000,100,10,12,2,2,5,33,6783,1000,12000,12.0,0.36363636363636365
CliqueFlow, 1000,100,10,12,2,2,5,33,8221,745,12000,16.107382550335572,0.48810250152532036
Seq, 1000,100,10,12,2,2,5,30,3,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,14,10269,12000,1.1685655857434998,0.038952186191449995
SingleFlow, 1000,100,10,12,2,2,5,30,7256,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,8605,742,12000,16.172506738544474,0.5390835579514824
Seq, 1000,100,10,12,2,2,5,26,4,12000,12000,1.0,0.038461538461538464
Greedy, 1000,100,10,12,2,2,5,26,16,10488,12000,1.1441647597254005,0.044006336912515404
SingleFlow, 1000,100,10,12,2,2,5,26,7471,1000,12000,12.0,0.46153846153846156
CliqueFlow, 1000,100,10,12,2,2,5,26,9236,945,12000,12.698412698412698,0.4884004884004884
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,17,9934,12000,1.2079726192872962,0.04314187926026058
SingleFlow, 1000,100,10,12,2,2,5,28,7770,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,8978,804,12000,14.925373134328359,0.5330490405117271
Seq, 1000,100,10,12,2,2,5,34,4,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,15,9726,12000,1.2338062924120914,0.03628842036506151
SingleFlow, 1000,100,10,12,2,2,5,34,7759,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,8010,742,12000,16.172506738544474,0.4756619628983669
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,9912,12000,1.2106537530266344,0.03905334687182691
SingleFlow, 1000,100,10,12,2,2,5,31,7240,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8355,744,12000,16.129032258064516,0.5202913631633714
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,15,9783,12000,1.226617601962588,0.03956830974072865
SingleFlow, 1000,100,10,12,2,2,5,31,7282,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8691,741,12000,16.194331983805668,0.5223978059292151
Seq, 1000,100,10,12,2,2,5,31,5,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,9933,12000,1.2080942313500453,0.038970781656453075
SingleFlow, 1000,100,10,12,2,2,5,31,6956,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8678,745,12000,16.107382550335572,0.5195929854946959
Seq, 1000,100,10,12,2,2,5,29,4,12000,12000,1.0,0.034482758620689655
Greedy, 1000,100,10,12,2,2,5,29,16,10396,12000,1.1542901115813775,0.03980310729590957
SingleFlow, 1000,100,10,12,2,2,5,29,7175,1000,12000,12.0,0.41379310344827586
CliqueFlow, 1000,100,10,12,2,2,5,29,8320,797,12000,15.0564617314931,0.5191883355687276
Seq, 1000,100,10,12,2,2,5,31,8,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,15,9973,12000,1.2032487716835456,0.03881447650592083
SingleFlow, 1000,100,10,12,2,2,5,31,7356,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,8304,758,12000,15.831134564643799,0.5106817601497999
Seq, 1000,100,10,12,2,2,5,27,4,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,17,10649,12000,1.1268663724293362,0.0417357915714569
SingleFlow, 1000,100,10,12,2,2,5,27,7686,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,9255,945,12000,12.698412698412698,0.4703115814226925
Seq, 1000,100,10,12,2,2,5,28,5,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,18,10702,12000,1.121285740982994,0.04004591932082121
SingleFlow, 1000,100,10,12,2,2,5,28,7107,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,8510,868,12000,13.824884792626728,0.49374588545095455
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,16,9931,12000,1.2083375289497533,0.040277917631658444
SingleFlow, 1000,100,10,12,2,2,5,30,7449,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,8186,744,12000,16.129032258064516,0.5376344086021505
Seq, 1000,100,10,12,2,2,5,30,3,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,14,9945,12000,1.2066365007541477,0.04022121669180492
SingleFlow, 1000,100,10,12,2,2,5,30,7204,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7937,768,12000,15.625,0.5208333333333334
Seq, 1000,100,10,12,2,2,5,31,3,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,15,9862,12000,1.2167917258162644,0.039251345994073046
SingleFlow, 1000,100,10,12,2,2,5,31,7646,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,10243,750,12000,16.0,0.5161290322580645
